museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1020,"Globo, Museo de la Niñez de Guadalajara","Ciencia y tecnología","2000-04-30","Ayuntamiento de Guadalajara/ Secretaría de Cultura del Estado de jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. 5 de Febrero s/n (Unidad Administrativa Reforma)","Barrio de Analco","44460","(33) 3669 1381","","","","",-103.3431,20.66136,"http://sic.gob.mx/ficha.php?table=museo&table_id=1020","2021-07-07 07:28:31-05"
1996,"Museo Palacio Ocampo","","2015-02-23","Exposiciones Sin Fronteras, A.C.",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Ocampo 85","Centro","44100","(33) 3613 0004","","","museopalaciox@gmail.com","",-103.34958,20.67539,"http://sic.gob.mx/ficha.php?table=museo&table_id=1996","2021-07-07 07:56:35-05"
564,"Museo de la Ciudad de Guadalajara","Historia","1992-02-14","Secretaría de Cultura  de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Independencia 684","Centro Histórico","44100","(33) 1201 8712","","","museodelaciudaddeguadalajara@gmail.com","",-103.35212,20.67808,"http://sic.gob.mx/ficha.php?table=museo&table_id=564","2021-08-13 09:00:35-05"
1569,"Museo de Ripley Aunque Ud. No lo Crea¡¡¡ de Guadalajara","Especializado","1999-09-01","Atracciones Culturales de Occidente, S.A. de C.V.",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Morelos 215","Centro","44100","(33) 3614 0187","","","grupos@grupomuseodecera.com","museoripley",-103.34513,20.67659,"http://sic.gob.mx/ficha.php?table=museo&table_id=1569","2018-07-27 07:03:28-05"
394,"Museo de Paleontología de Guadalajara Federico A. Solórzano Barreto","Ciencia y tecnología","2000-02-14","Ayuntamiento de Guadalajara / Secretaría de Cultura Municipal",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Dr. R. Michel 520","Col. San Carlos","44460","(33) 3610 7043, 3619 5560","https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-paleontologia-de-guadalajara","","museodepaleontologia@gmail.com","",-103.34628,20.6591,"http://sic.gob.mx/ficha.php?table=museo&table_id=394","2021-07-29 04:10:44-05"
1083,"Museo de Cera de Guadalajara","Especializado","1994-10-26","Atracciones Culturales de Occidente, S.A. de C.V.",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Morelos 217","Centro","44100","(33) 3614 8487","http://www.museodecera.com.mx/","","grupos@grupomuseodecera.com","museodecera",-103.34517,20.67656,"http://sic.gob.mx/ficha.php?table=museo&table_id=1083","2019-04-22 07:20:25-05"
1024,"Museo del Periodismo y las Artes Gráficas (MUPAG)","Arte","1994-08-11","Secretaría de Cultura de Ayuntamiento de Guadalajara ",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Fray Antonio Alcalde 225","Centro Histórico","44100","(33) 3613 9285","https://sc.jalisco.gob.mx/patrimonio/museos/museo-del-periodismo-y-las-artes-graficas-casa-de-los-perros","","museodelperiodismo@hotmail.com","",-103.3478,20.67996,"http://sic.gob.mx/ficha.php?table=museo&table_id=1024","2021-01-26 05:20:34-06"
1022,"Museo de las Artes Populares de Jalisco","Arte","2000-05-31","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","San Felipe 211","Centro Histórico","44280","(33) 3030 9779","https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-las-artes-populares-de-jalisco","","mapjsc@yahoo.com","",-103.34606,20.67955,"http://sic.gob.mx/ficha.php?table=museo&table_id=1022","2021-01-26 05:11:03-06"
1514,"Museo de Arqueología de Occidente ","Arqueología","2011-09-28","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. 16 de Septiembre 889","Col. Moderna","44190"," (33) 3030 4500 ","","","museoparresarias@gmail.com","",-103.35001,20.66096,"http://sic.gob.mx/ficha.php?table=museo&table_id=1514","2021-08-13 08:16:45-05"
306,"Museo de Arte Raúl Anguiano (MURA)","Arte","2003-06-25","Secretaría de Cultura del Ayuntamiento de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Mariano Otero 375","Col. Moderna","44190","(33) 1377 7137","","","museodearte.mura@gmail.com","",-103.37021,20.66585,"http://sic.gob.mx/ficha.php?table=museo&table_id=306","2021-09-23 03:24:15-05"
1251,"Galería de Juristas, Legisladores Jaliscienses y Museo de Sitio","Historia","2007-09-01","Poder Legislativo del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Hidalgo 222","Centro Histórico","44100","(33) 3679 1563 y 1572","","","galeriacongresojal@gmail.com","",-103.34565,20.67744,"http://sic.gob.mx/ficha.php?table=museo&table_id=1251","2019-09-24 08:08:01-05"
1023,"Museo del Ejército y Fuerza Aérea, Cuartel Colorado","Historia","1999-06-12","Secretaría de la Defensa Nacional (SEDENA), Dirección General de Arhivo e Historia",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Valentín Gómez Farías 600, Sector Reforma","Col. San Juan de Dios","44101","(33) 3618 3974","http://www.gob.mx/sedena/acciones-y-programas/museo-del-ejercito-y-fuerza-aerea-cuartel-colorado","","mus_cuarcol@mail.sedena.gob.mx","",-103.33247,20.66951,"http://sic.gob.mx/ficha.php?table=museo&table_id=1023","2016-12-05 12:06:13-06"
1019,"Casa Museo López Portillo","Arte","1982-05-10","Secretaría de Cultura del Ayuntamiento de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Liceo 177","Centro Histórico","44100","(33) 1201 8720 (21)","","","casamuseolopezportillo@hotmail.com","",-103.34677,20.67928,"http://sic.gob.mx/ficha.php?table=museo&table_id=1019","2021-03-22 08:18:52-06"
1611,"Museo Panteón de Belén","Arte","1848-01-01","Secretaría de Cultura del Ayuntamiento de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Belén 684 ","Centro","44100","33 1594 3652","","","panteonbelen@gmai.com; fpalacios63@hotmail.com","",-103.34535,20.6878,"http://sic.gob.mx/ficha.php?table=museo&table_id=1611","2021-03-24 07:50:43-06"
2129,"Planetario y Centro Interactivo Lunaria ","","2018-12-17","Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Carlos Pereira  790","Col. Miraflores","44270"," 33 2938 4801","http://www.planetariojalisco.com/","","contacto@planetariojalisco.com","",-103.34524,20.69508,"http://sic.gob.mx/ficha.php?table=museo&table_id=2129","2021-07-29 04:15:34-05"
1488,"Museo  de Sitio del Palacio de Gobierno","Historia","2021-05-18","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Ramón Corona 31","Centro","44100","(33) 3668 1800 ext. 31006","","","palaciodegobierno.museo@hotmail.com","",-103.34618,20.67608,"http://sic.gob.mx/ficha.php?table=museo&table_id=1488","2021-05-18 07:12:02-05"
444,"Museo de las Artes ","Arte","1994-10-12","Universidad de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Juárez 975","Centro ","44100","(33) 3134 1664","https://www.musaudg.mx/","","musa.udeg@gmail.com","",-103.35893,20.67428,"http://sic.gob.mx/ficha.php?table=museo&table_id=444","2021-01-26 05:04:52-06"
1085,"Tatuutsima Museo Comunitario de Arqueología e Historia","Antropología","2003-12-21","Tatuutsima, A.C.",14,"Jalisco",42,"Huejuquilla el Alto",1,"Huejuquilla el Alto","Palacio Municipal s/n, frente al Jardín Hidalgo","Centro","46000","(331) 326 58 70","http://tatuutsima.blogspot.mx/","","tatuutsima@hotmail.com","",-103.89417,22.62861,"http://sic.gob.mx/ficha.php?table=museo&table_id=1085","2018-08-22 06:36:19-05"
1384,"Museo de Historia Local Jalostotitlán","Historia","2009-12-30","Ayuntamiento de Jalostotitlán",14,"Jalisco",46,"Jalostotitlán",1,"Jalostotitlán","Malecón Norte 7","Centro","47120","(431) 746 29 28","","","nadiarmz_224@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1384","2012-06-15 10:44:24-05"
1467,"Museo Tlatelli","Historia","2009-11-01","Ayuntamiento de Jesús María/Dirección de Cultura y Turismo",14,"Jalisco",48,"Jesús María",1,"Jesús María","Atilano García s/n","Centro","47950","(348) 704 09 40","","","cultura@jesusmariajalisco.gob.mx","",-102.22701,20.60764,"http://sic.gob.mx/ficha.php?table=museo&table_id=1467","2019-09-24 08:28:50-05"
1244,"Museo Municipal Papantzin","Historia","2008-05-12","Ayuntamiento de Juanacatlán",14,"Jalisco",51,"Juanacatlán",1,"Juanacatlán","Herrera y Cairo 84","Centro","45880","(33) 3732 3067","","","erik.ant92@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1244","2017-06-05 12:22:13-05"
713,"Museo Casa Agustín Rivera Altos de Jalisco","Historia","1962-04-10","Secretaría de Cultura/INAH/Coordinación Nacional de Museos y Exposiciones",14,"Jalisco",53,"Lagos de Moreno",1,"Lagos de Moreno","Pedro Moreno 449","Rinconada Capuchinas","47400","(474) 742 89 56","http://www.inah.gob.mx/es/red-de-museos/205-museo-casa-agustin-rivera-altos-de-jalisco","","casamuseo@prodigy.net.mx","",-101.92788,21.3573,"http://sic.gob.mx/ficha.php?table=museo&table_id=713","2020-02-12 05:40:12-06"
1462,"Museo de Arte Sacro de Lagos de Moreno","Arte","2010-10-20","Secretaría de Cultura del Gobierno del Estado de Jalisco/Ayuntamiento de Lagos de Moreno/ Diósesis de San Juan de Los Lagos",14,"Jalisco",53,"Lagos de Moreno",1,"Lagos de Moreno","José Rosas Moreno s/n","Centro Histórico","47400","(474) 116 24 90","","","museoartesacrolagos@gmail.com","",-101.93096,21.35617,"http://sic.gob.mx/ficha.php?table=museo&table_id=1462","2019-09-24 08:13:59-05"
1059,"Museo de Arte San Juan de Amula","Arte","2005-06-24","Museo de Arte San Juan de Amula, A.C.",14,"Jalisco",54,"El Limón",6,"San Juan de Amula","Hidalgo 46","Centro","48725","(321) 373 08 87, 373 09 15","","","","",-104.08287,19.83565,"http://sic.gob.mx/ficha.php?table=museo&table_id=1059","2018-03-12 10:54:02-06"
2148,"Museo Interpretativo de Paisaje Agavero y la Minería en Magdalena","","2016-07-16","Ayuntamiento de Magdalena",14,"Jalisco",55,"Magdalena",1,"Magdalena","Carr. Guadalajara - Tepic 46","Ojo de Agua","46470","(374) 102 13 48","","","","",-103.98211,20.90797,"http://sic.gob.mx/ficha.php?table=museo&table_id=2148","2021-01-13 03:06:51-06"
100,"Museo Arqueológico de Mascota","Arqueología","2001-08-11","Casa de Cultura/Ayuntamiento de Mascota",14,"Jalisco",58,"Mascota",1,"Mascota","Allende 115","Centro","46900","(388) 386 22 02","https://sc.jalisco.gob.mx/patrimonio/museos/museo-arqueologico-de-mascota-0","","cultura.mascota@outlook.com","",-104.78696,20.52283,"http://sic.gob.mx/ficha.php?table=museo&table_id=100","2021-08-13 07:37:39-05"
1246,"Museo El Molino","Historia","2008-07-05","Particular",14,"Jalisco",58,"Mascota",117,"Navidad","Hidalgo 40","Centro","46930","(388)","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1246","2017-06-07 10:44:44-05"
1555,"Museo de la Cultura Wixarika","Antropología","2012-03-29","Ayuntamiento de Mezquitic ",14,"Jalisco",61,"Mezquitic",1,"Mezquitic","Carr. Mezquitic-Guadalajara km. 1.5","Mezquitic","46040","(457) 981 03 00 ","http://www.jalisco.gob.mx/es/prensa/actividades/9484","","museowixarika@mezquitic.gob.mx","",-103.72141,22.39463,"http://sic.gob.mx/ficha.php?table=museo&table_id=1555","2018-07-31 06:35:53-05"
1086,"Museo de Antropología e Historia de Ocotlán","Arqueología","1975-01-01","Ayuntamiento de Ocotlán/Patronato de Museo, A.C.",14,"Jalisco",63,"Ocotlán",1,"Ocotlán","Hidalgo 3","Centro","47800","(392) 922 31 85","https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-antropologia-e-historia-de-ocotlan","","arosatirado_59@hotmail.com","",-102.77462,20.34523,"http://sic.gob.mx/ficha.php?table=museo&table_id=1086","2021-03-22 09:40:07-06"
44,"Museo Histórico  Dr. Atl","Arqueología","2000-06-10","Ayuntamiento de Pihuamo",14,"Jalisco",65,"Pihuamo",1,"Pihuamo","López Cotilla 15, planta alta","Centro","49870","(312) 396 12 27","","http://pihuamo.jalisco.gob.mx/turismo/atractivosCulturales.html","casaculturapihuamo@hotmail.com","",-103.37752,19.25469,"http://sic.gob.mx/ficha.php?table=museo&table_id=44","2018-10-31 05:19:03-06"
294,"Museo Comunitario Ihtollatlán","Arqueología","1997-11-25","Ayuntamiento de Poncitlán",14,"Jalisco",66,"Poncitlán",19,"Mezcala","Santuario 1","Centro","45970","391 921 04 23","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=294","2021-09-27 09:55:37-05"
1256,"Museo Histórico Naval de Puerto Vallarta","Historia","2006-11-18","Secretaría de Marina, Armada de México, Unidad de Historia y Cultura Naval",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Zaragoza 4","Centro","48300","(322) 223 53 57","","","musnavllarta1@hotmail.com","",-105.23634,20.60862,"http://sic.gob.mx/ficha.php?table=museo&table_id=1256","2018-09-13 08:10:04-05"
1087,"Museo arqueológico de Puerto Vallarta Cuale","Antropología","1973-12-01","Secretaría de Cultura/INAH/Coordinación Nacional de Museos y Exposiciones",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Isla de los Niños del Río Cuale s/n ","Centro","48339","322  135  0762","http://www.inah.gob.mx/es/red-de-museos/206-museo-arqueologico-de-puerto-vallarta-cuale","","cristopher_becerra@inah.gob.mx; cijal@prodigy.net.mx","",-105.23247,20.60599,"http://sic.gob.mx/ficha.php?table=museo&table_id=1087","2020-02-12 08:44:11-06"
1757,"Museo Regional Cristero","Historia","2013-11-05","Ayuntamiento de San Julián",14,"Jalisco",74,"San Julián",1,"San Julián","Onofre García Pérez 88","Centro","47170","(347) 718 25 39","","","museoregionalcristero@outlook.com","",-102.18083,21.00972,"http://sic.gob.mx/ficha.php?table=museo&table_id=1757","2019-09-24 08:25:56-05"
1139,"Museo Comunitario Sala Prehispánica y Exposición permanente de fotografía del Tendido de Cristos","Arqueología","2003-11-06","Ayuntamiento de San Martín Hidalgo",14,"Jalisco",77,"San Martín Hidalgo",1,"San Martín Hidalgo","Gabino Barrera 2","Centro","46770","(385) 755 14 31","","","culturasanmartin@live.com.mx","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1139","2012-07-30 11:00:20-05"
518,"Casa Museo de Doña Conchita Encarnación","Historia","1998-11-01","Particular",14,"Jalisco",80,"San Sebastián del Oeste",1,"San Sebastián del Oeste","Juárez 2","Centro","46990","(322) 297 28 60","","","mlupitbe@hotmail.com;  lupis_be@yahoo.com.mx","",-104.85209,20.76118,"http://sic.gob.mx/ficha.php?table=museo&table_id=518","2018-07-31 05:57:16-05"
1141,"Museo Sacro Santuario de Nuestra Señora de Guadalupe","Arte","2007-12-12","Orden Franciscana",14,"Jalisco",82,"Sayula",1,"Sayula","Av. Manuel Avila Camacho Pte. 200","Col. Guadalupe","49300","(342) 422 06 22","","","","",-103.60902,19.88345,"http://sic.gob.mx/ficha.php?table=museo&table_id=1141","2021-01-15 04:10:18-06"
1140,"Museo de Metalistería Salvador Ojeda Silva","Arte","2005-11-26","Ayuntamiento de Sayula/Casa de la Cultura Juan Rulfo",14,"Jalisco",82,"Sayula",1,"Sayula","Portal Galena 35","Centro","49300","(342) 422 01 09","https://fotocreativaculturaldejalisco.blogspot.com/2016/04/casa-de-la-cultura-juan-rulfo.html","","cultura@sayula.gob.mx","",-103.60134,19.88444,"http://sic.gob.mx/ficha.php?table=museo&table_id=1140","2021-01-26 05:15:19-06"
83,"Museo de Arqueología J. Jesús Figueroa Torres","Arqueología","1945-01-01","Ayuntamiento de Sayula/Casa de Cultura Juan Rulfo",14,"Jalisco",82,"Sayula",1,"Sayula","Portal Galeana 35  esq. 16 de Septiembre","Centro","49300","(342) 422 01 09","","","cultura@sayula.gob.mx","",-103.60157,19.88453,"http://sic.gob.mx/ficha.php?table=museo&table_id=83","2021-08-13 08:26:09-05"
89,"Museo Arqueológico Tlallán","Arqueología","1999-08-14","Casa de la Cultura/Ayuntamiento de Tala",14,"Jalisco",83,"Tala",1,"Tala","Nicolás Bravo 91","Centro","45300","(384) 738 42 60","","","cultura@talajalisco.gob.mx","",-103.7025,20.64459,"http://sic.gob.mx/ficha.php?table=museo&table_id=89","2021-07-07 07:34:17-05"
62,"Museo de Nuestra Señora del Rosario de Talpa","Arte","1995-05-12","Parroquia del Señor San José de Talpa",14,"Jalisco",84,"Talpa de Allende",1,"Talpa de Allende","Vicente Guerrero 6","Centro ","48200","388 385 04 81","","","basilicadetalparectoria@hotmail.com","",-104.82138,20.38094,"http://sic.gob.mx/ficha.php?table=museo&table_id=62","2021-08-26 10:47:07-05"
1386,"Museo Hermanos Záizar","Antropología","2009-09-24","Casa de Cultural Julio Barbosa/Ayuntamiento de Tamazula de Gordiano",14,"Jalisco",85,"Tamazula de Gordiano",1,"Tamazula de Gordiano","Hidalgo 238","Centro","49650","(358) 416 34 44","","","museo@tamazuladegordiano.gob.mx","",-103.25769,19.67743,"http://sic.gob.mx/ficha.php?table=museo&table_id=1386","2021-01-26 05:54:29-06"
448,"Museo Silvestre Vargas","Historia","1999-10-18","Ayuntamiento de Tecalitlán",14,"Jalisco",87,"Tecalitlán",1,"Tecalitlán","Victoria 42","Centro","49900","(371) 418 33 07","","","","",-103.30737,19.46993,"http://sic.gob.mx/ficha.php?table=museo&table_id=448","2019-09-24 08:28:08-05"
75,"Museo Comunitario Hospital de Indios","Ciencia y tecnología","1997-09-07","Ayuntamiento de Teocaltiche",14,"Jalisco",91,"Teocaltiche",1,"Teocaltiche","Alberto Orozco Romero 30 PA","Centro","47200","(346) 787 21 52 ext. 126","","","casapinta.teocal.cultura@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=75","2016-06-16 11:21:25-05"
1432,"Museo Regional de Teocuitatlán de Corona","TND","1992-01-01","Museo Regional de Teocuitatlán de Corona, A.C.",14,"Jalisco",92,"Teocuitatlán de Corona",1,"Teocuitatlán de Corona","Obregón 66","Centro","49250","(372) 428 01 93","","","","",-103.37777,20.09204,"http://sic.gob.mx/ficha.php?table=museo&table_id=1432","2018-08-08 06:27:07-05"
74,"Museo Municipal de Tepatitlán","Historia","2000-12-31","Ayuntamiento de Tepatitlán de Morelos",14,"Jalisco",93,"Tepatitlán de Morelos",1,"Tepatitlán de Morelos","Hidalgo 197","Centro","47600","(378) 782 42 77","","","museo@tepatitlan.gob.mx; servinnorberto66@gmail.com","",-102.75814,20.81226,"http://sic.gob.mx/ficha.php?table=museo&table_id=74","2020-10-12 08:05:07-05"
19,"Museo Los Abuelos ","Especializado","1985-01-01","Particular",14,"Jalisco",94,"Tequila",1,"Tequila","Vicente Albino Rojas 22","Centro","46400","(374) 742 02 47","https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-los-abuelos","","contacto@museolosabuelos.com","",-103.83924,20.88552,"http://sic.gob.mx/ficha.php?table=museo&table_id=19","2021-03-23 08:57:26-06"
1029,"Museo Nacional del Tequila","Ciencia y tecnología","2000-01-29","Ayuntamiento de Tequila",14,"Jalisco",94,"Tequila",1,"Tequila","Ramón Corona 34","Centro","46400","(374) 742 00 12 ext. 105","","","rosy_tql19@hotmail.com; munat2000@gmail.com","",-103.83951,20.88435,"http://sic.gob.mx/ficha.php?table=museo&table_id=1029","2021-01-26 06:16:52-06"
2074,"Museo Juan Beckmann Gallardo ","Arte","2018-12-01","Centro Cultural Juan Beckmann Gallardo/José Cuervo",14,"Jalisco",94,"Tequila",1,"Tequila","José Cuervo 110","La Villa","46400","(374) 742 68 40","","","info@centroculturaljbg.mx","centroculturaljbg",-103.84907,20.90214,"http://sic.gob.mx/ficha.php?table=museo&table_id=2074","2021-01-13 03:44:58-06"
1088,"Museo de Arqueología Guachimontes","Arqueología","1998-12-06","Casa de Cultura /Ayuntamiento de Teuchitlán",14,"Jalisco",95,"Teuchitlán",1,"Teuchitlán","Calle 16 de Septiembre s/n","Centro","46760","(384) 733 07 33","","","teuchitlancultura1821@gmail.com","",-103.8483,20.68374,"http://sic.gob.mx/ficha.php?table=museo&table_id=1088","2021-03-22 09:49:49-06"
1841,"Museo del Centro Interpretativo Guachimontones","","1970-01-01","Secretaría de Cultura del Estado de Jalisco",14,"Jalisco",95,"Teuchitlán",1,"Teuchitlán","Carretera Estatal 604 Guadalajara--San Marcos Gral. Lucio Blanco","","46762"," 384 109 03 88","https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-arqueologia-guachimontones","","","",-103.83942,20.69226,"http://sic.gob.mx/ficha.php?table=museo&table_id=1841","2021-03-22 08:49:03-06"
